,Unnamed: 0,model_name_source,model_name_target,match_type,mel_id,make_target,modality_target,confirmed,confidence
0,0,JB02017 Finger Sensor,,no_match,,Bunn,,False,0.0
0,0,SC-3008,3008,llm,9882.0,Bio Compression,Surgery,False,0.9
1,1,SC-3004,3004,llm,9881.0,Bio Compression,Surgery,False,0.9
2,2,SC-2004,2004,llm,9880.0,Bio Compression,Surgery,False,0.9
3,3,SC-3008-DL,3008,llm,9882.0,Bio Compression,Surgery,False,0.8
0,0,480,Model 480,llm,750330.0,Anodyne Therapy,Surgery,False,1.0
0,0,Venaflow Elite,VenaFlow Elite,exact,760122.0,Aircast,Surgery,True,
1,1,120503,,no_match,,Aircast,,False,0.0
2,2,Auto Chill 20C,,no_match,,Aircast,,False,0.0
3,3,20D,,no_match,,Aircast,,False,0.0
0,0,_,,no_match,,Anesthesia Associates,,False,0.0
0,0,VECTORVISIONCOMPACT,vectorvisioncompact,skip_special_chars,,BrainLAB,,False,
1,1,KOLIBRI ENT,Kolibri,llm,742267.0,BrainLAB,Surgery,False,0.85
2,2,KOLIBRI CAMERA,Kolibri,llm,742267.0,BrainLAB,Surgery,False,0.85
3,3,KOLIBRI 2.0,Kolibri,llm,742267.0,BrainLAB,Surgery,False,0.9
0,0,VERIFIT,VERIFIT,exact,767678.0,Audioscan,General Laboratory,True,
1,1,VF 2,VERIFIT2,llm,792631.0,Audioscan,General Laboratory,False,0.85
2,2,VF 1,VERIFIT,llm,767678.0,Audioscan,General Laboratory,False,0.85
0,0,VACUTRON,Vacutron,exact,751416.0,Allied Healthcare,Respiratory,True,
1,1,EPV200,epv200,skip_special_chars,,Allied Healthcare,,False,
2,2,Vacutron,Vacutron,exact,751416.0,Allied Healthcare,Respiratory,True,
3,3,Autovent 3000,AutoVent 3000,exact,798299.0,Allied Healthcare,Respiratory,True,
4,4,3001,3001,exact,759302.0,Allied Healthcare,Respiratory,True,
5,5,300,300,exact,743582.0,Allied Healthcare,Respiratory,True,
6,6,3040,3040,exact,17762.0,Allied Healthcare,Respiratory,True,
7,7,S5000,Schuco S5000,llm,752571.0,Allied Healthcare,Respiratory,False,1.0
8,8,GOMCO,,no_match,,Allied Healthcare,,False,0.0
9,9,Gomco,,no_match,,Allied Healthcare,,False,0.0
10,10,Optivac,,no_match,,Allied Healthcare,,False,0.0
11,11,_,,no_match,,Allied Healthcare,,False,0.0
12,12,RT-200,,no_match,,Allied Healthcare,,False,0.0
13,13,LIFE SUPPORT PRO,,no_match,,Allied Healthcare,,False,0.0
14,14,Schuco,,no_match,,Allied Healthcare,,False,0.0
15,15,22-15-1206,,no_match,,Allied Healthcare,,False,0.0
16,16,Cont/Interm,,no_match,,Allied Healthcare,,False,0.0
17,17,High Vacuum,,no_match,,Allied Healthcare,,False,0.0
18,18,Surgical,,no_match,,Allied Healthcare,,False,0.0
19,19,Pediatric,,no_match,,Allied Healthcare,,False,0.0
20,20,Cont/Intermit,,no_match,,Allied Healthcare,,False,0.0
21,21,928,,no_match,,Allied Healthcare,,False,0.0
22,22,799,,no_match,,Allied Healthcare,,False,0.0
23,23,910,,no_match,,Allied Healthcare,,False,0.0
24,24,765A,,no_match,,Allied Healthcare,,False,0.0
25,25,789,,no_match,,Allied Healthcare,,False,0.0
26,26,797,,no_match,,Allied Healthcare,,False,0.0
27,27,766,,no_match,,Allied Healthcare,,False,0.0
28,28,130,,no_match,,Allied Healthcare,,False,0.0
29,29,785,,no_match,,Allied Healthcare,,False,0.0
30,30,792,,no_match,,Allied Healthcare,,False,0.0
31,31,CS145,,no_match,,Allied Healthcare,,False,0.0
32,32,901,,no_match,,Allied Healthcare,,False,0.0
33,33,929,,no_match,,Allied Healthcare,,False,0.0
34,34,280,,no_match,,Allied Healthcare,,False,0.0
35,35,S130P,,no_match,,Allied Healthcare,,False,0.0
36,36,935,,no_match,,Allied Healthcare,,False,0.0
37,37,785A,,no_match,,Allied Healthcare,,False,0.0
38,38,711,,no_match,,Allied Healthcare,,False,0.0
39,39,729,,no_match,,Allied Healthcare,,False,0.0
40,40,138,,no_match,,Allied Healthcare,,False,0.0
41,41,6745,,no_match,,Allied Healthcare,,False,0.0
42,42,BGT,,no_match,,Allied Healthcare,,False,0.0
0,0,MD300C2,,no_match,,Beijing Choice,,False,0.8
1,1,MD300C15,,no_match,,Beijing Choice,,False,0.8
2,2,_,,no_match,,Beijing Choice,,False,0.5
3,3,ChoiceMed,,no_match,,Beijing Choice,,False,0.7
0,0,PAP-8E,PAP-8E,exact,8083.0,Bio/Data,General Laboratory,True,
0,0,WS20,WS20,exact,2611.0,BTE Technologies,Patient Care and Exam,True,
1,1,PRIMUS RS,primusrs,skip_special_chars,,BTE Technologies,,False,
2,2,PR20 (PRIMUS),PrimusRS,llm,746163.0,BTE Technologies,Patient Care and Exam,False,0.8
3,3,PR10 (PRIMUS),PrimusRS,llm,746163.0,BTE Technologies,Patient Care and Exam,False,0.8
4,4,SIM II,Simulator II,llm,2610.0,BTE Technologies,Patient Care and Exam,False,0.95
0,0,SW-17TA,SW-17TA,exact,764610.0,Blue M Electric,General Laboratory,True,
1,1,100A,100A,exact,752869.0,Blue M Electric,General Laboratory,True,
2,2,SW-17TA      ?1,SW-17TA,llm,764610.0,Blue M Electric,General Laboratory,False,0.9
3,3,Blue M,,no_match,,Blue M Electric,,False,0.0
4,4,200AZA-7696,,no_match,,Blue M Electric,,False,0.0
0,0,HYBRITECH,,no_match,,Bellco,,False,0.0
0,0,VERSAPAK VP730,,no_match,,Black & Decker,,False,0.0
1,1,VP730,,no_match,,Black & Decker,,False,0.0
2,2,Vitruvian Infiltration Pump,,no_match,,Black & Decker,,False,0.0
3,3,Vitruvian Ultimate Aspirator,,no_match,,Black & Decker,,False,0.0
0,0,Harmony XL,Harmony XL,exact,767755.0,Alma Laser,Laser,True,
1,1,Accent XLI,,no_match,,Alma Laser,,False,0.9
0,0,TLS-518,,no_match,,Apex Dynamics,,False,0.0
1,1,WakeMed Unknown Model,,no_match,,Apex Dynamics,,False,0.0
0,0,PEE WEE IV,,no_match,,ACCULAB,,False,0.0
1,1,-,,no_match,,ACCULAB,,False,0.0
0,0,VERIFY NOW SYSTEM,,no_match,,Accu-Time Systems,,False,0.0
1,1,Inform II,,no_match,,Accu-Time Systems,,False,0.0
2,2,Accu-Chek,,no_match,,Accu-Time Systems,,False,0.0
3,3,3000 series,,no_match,,Accu-Time Systems,,False,0.0
0,0,BioStim NMS2,BioStim NMS2,exact,798300.0,Biomedical Life Systems,General Biomedical,True,
1,1,BioStim,,no_match,,Biomedical Life Systems,,False,0.5
0,0,Moblvac-III,moblvaciii,skip_special_chars,,Aeros,,False,
1,1,Moblvac-II,Moblvac III,llm,752220.0,Aeros,Infusion Pumps,False,0.9
2,2,INSTAVAC II,,no_match,,Aeros,,False,0.0
3,3,2500,,no_match,,Aeros,,False,0.0
0,0,Yellofins,,no_match,,Allen Medical Systems,,False,0.0
1,1,PinkFin,,no_match,,Allen Medical Systems,,False,0.0
0,0,400,400,exact,770050.0,Amsco,Sterilization,True,
1,1,3013,AMSCO 3013,llm,794808.0,Amsco,Sterilization,False,0.9
2,2,E3013-1,AMSCO 3013,llm,794808.0,Amsco,Sterilization,False,0.8
3,3,3023,AMSCO 3023,llm,794809.0,Amsco,Sterilization,False,0.9
4,4,3080RL,Quantum 3080,llm,760579.0,Amsco,"Beds, Medical Furniture and Patient Transport",False,0.85
5,5,Examiner 10,,no_match,,Amsco,,False,0.0
6,6,CENTURY,,no_match,,Amsco,,False,0.0
7,7,V-116,,no_match,,Amsco,,False,0.0
8,8,G-116,,no_match,,Amsco,,False,0.0
9,9,BL58728-200,,no_match,,Amsco,,False,0.0
10,10,E3011-1,,no_match,,Amsco,,False,0.0
0,0,MINIOX 3,,no_match,,Athena Champion,,False,0.9
0,0,Maxi Sky 1000,Maxi Sky 1000,exact,792953.0,ArjoHuntleigh,"Beds, Medical Furniture and Patient Transport",True,
1,1,Maxi Sky 2,Maxi Sky 1000,llm,792953.0,ArjoHuntleigh,"Beds, Medical Furniture and Patient Transport",False,0.7
2,2,Maxi Sky 600,Maxi Sky 1000,llm,792953.0,ArjoHuntleigh,"Beds, Medical Furniture and Patient Transport",False,0.7
3,3,MAXI SKY 600,Maxi Sky 1000,llm,792953.0,ArjoHuntleigh,"Beds, Medical Furniture and Patient Transport",False,0.7
4,4,DOPPLEX MD200 BI-DIR,MD2,llm,798194.0,ArjoHuntleigh,General Biomedical,False,0.6
5,5,700-00511,516003,llm,796176.0,ArjoHuntleigh,Infusion Pumps,False,0.5
6,6,TENOR KHA1000-US,Maxi Sky 1000,llm,792953.0,ArjoHuntleigh,"Beds, Medical Furniture and Patient Transport",False,0.6
7,7,DOPPLEX II,MD2,llm,798194.0,ArjoHuntleigh,General Biomedical,False,0.5
8,8,Maxi Sky,Maxi Sky 1000,llm,792953.0,ArjoHuntleigh,"Beds, Medical Furniture and Patient Transport",False,0.8
9,9,Maxi Sky 2 Plus,Maxi Sky 1000,llm,792953.0,ArjoHuntleigh,"Beds, Medical Furniture and Patient Transport",False,0.7
10,10,SD2-P,MD2,llm,798194.0,ArjoHuntleigh,General Biomedical,False,0.6
11,11,Dopplex FD3,MD2,llm,798194.0,ArjoHuntleigh,General Biomedical,False,0.5
12,12,WALKER              ,,no_match,,ArjoHuntleigh,,False,0.0
13,13,MAXI MOVE,,no_match,,ArjoHuntleigh,,False,0.0
14,14,CHORUS              ,,no_match,,ArjoHuntleigh,,False,0.0
15,15,DOPPLEX,,no_match,,ArjoHuntleigh,,False,0.0
16,16,210041-01,,no_match,,ArjoHuntleigh,,False,0.0
17,17,MAXI LITE           ,,no_match,,ArjoHuntleigh,,False,0.0
18,18,ENCORE WITH SCALE   ,,no_match,,ArjoHuntleigh,,False,0.0
19,19,SARA STEADY,,no_match,,ArjoHuntleigh,,False,0.0
20,20,Sara ,,no_match,,ArjoHuntleigh,,False,0.0
21,21,Sara,,no_match,,ArjoHuntleigh,,False,0.0
22,22,MAXI AIR,,no_match,,ArjoHuntleigh,,False,0.0
23,23,STEDY,,no_match,,ArjoHuntleigh,,False,0.0
24,24,FD-1+,,no_match,,ArjoHuntleigh,,False,0.0
25,25,Audio Dopplex,,no_match,,ArjoHuntleigh,,False,0.0
26,26,Fetal Dopplex II,,no_match,,ArjoHuntleigh,,False,0.0
27,27,Flowtron Universal,,no_match,,ArjoHuntleigh,,False,0.0
28,28,PST-405,,no_match,,ArjoHuntleigh,,False,0.0
29,29,Flowtron ACS900,,no_match,,ArjoHuntleigh,,False,0.0
30,30,Sara 3000,,no_match,,ArjoHuntleigh,,False,0.0
31,31,Maxi 500,,no_match,,ArjoHuntleigh,,False,0.0
32,32,Sara Stedy,,no_match,,ArjoHuntleigh,,False,0.0
33,33,Fetal Dopplex,,no_match,,ArjoHuntleigh,,False,0.0
34,34,Mini Dopplex,,no_match,,ArjoHuntleigh,,False,0.0
35,35,PS800,,no_match,,ArjoHuntleigh,,False,0.0
36,36,078500-01,,no_match,,ArjoHuntleigh,,False,0.0
37,37,Multi Dopplex II,,no_match,,ArjoHuntleigh,,False,0.0
38,38,Opera,,no_match,,ArjoHuntleigh,,False,0.0
39,39,Super Doplex II,,no_match,,ArjoHuntleigh,,False,0.0
40,40,MaxiMove,,no_match,,ArjoHuntleigh,,False,0.0
41,41,MaxiMove 2,,no_match,,ArjoHuntleigh,,False,0.0
42,42,Sara Plus,,no_match,,ArjoHuntleigh,,False,0.0
43,43,ref 1075,,no_match,,ArjoHuntleigh,,False,0.0
44,44,DVT,,no_match,,ArjoHuntleigh,,False,0.0
45,45,EXCEL,,no_match,,ArjoHuntleigh,,False,0.0
46,46,AC550/DVT,,no_match,,ArjoHuntleigh,,False,0.0
47,47,Flowtron Excel AC550,,no_match,,ArjoHuntleigh,,False,0.0
48,48,FLOWTRON AC/200,,no_match,,ArjoHuntleigh,,False,0.0
49,49,550,,no_match,,ArjoHuntleigh,,False,0.0
50,50,Sara Flex,,no_match,,ArjoHuntleigh,,False,0.0
51,51,ATP-9UL,,no_match,,ArjoHuntleigh,,False,0.0
52,52,Flowtron Excel,,no_match,,ArjoHuntleigh,,False,0.0
53,53,Tenor,,no_match,,ArjoHuntleigh,,False,0.0
54,54,Multi Dopplex,,no_match,,ArjoHuntleigh,,False,0.0
55,55,FLOWTRON EXCEL,,no_match,,ArjoHuntleigh,,False,0.0
56,56,Maxi Air,,no_match,,ArjoHuntleigh,,False,0.0
57,57,Encore,,no_match,,ArjoHuntleigh,,False,0.0
58,58,Maxi-Air,,no_match,,ArjoHuntleigh,,False,0.0
59,59,Walker,,no_match,,ArjoHuntleigh,,False,0.0
60,60,Flowtron DVT,,no_match,,ArjoHuntleigh,,False,0.0
61,61,MAXI MOVE KMCLXN,,no_match,,ArjoHuntleigh,,False,0.0
62,62,AUTO LOGIC,,no_match,,ArjoHuntleigh,,False,0.0
63,63,Maxi Lite,,no_match,,ArjoHuntleigh,,False,0.0
64,64,SARA STEDY,,no_match,,ArjoHuntleigh,,False,0.0
65,65,SONICAID ONE,,no_match,,ArjoHuntleigh,,False,0.0
66,66,Stedy,,no_match,,ArjoHuntleigh,,False,0.0
67,67,Vital Go,,no_match,,ArjoHuntleigh,,False,0.0
68,68,SR2 Sonicaid,,no_match,,ArjoHuntleigh,,False,0.0
69,69,Exam Chair,,no_match,,ArjoHuntleigh,,False,0.0
70,70,Sara Combilizer,,no_match,,ArjoHuntleigh,,False,0.0
71,71,DMX,,no_match,,ArjoHuntleigh,,False,0.0
72,72,WakeMed Unknown Model,,no_match,,ArjoHuntleigh,,False,0.0
73,73,001B,,no_match,,ArjoHuntleigh,,False,0.0
74,74,NTB2000,,no_match,,ArjoHuntleigh,,False,0.0
75,75,D920,,no_match,,ArjoHuntleigh,,False,0.0
0,0,NONE                ,,no_match,,Air Shields,,False,0.9
1,1,PM78-1,,no_match,,Air Shields,,False,0.9
2,2,C100 SIMULATOR,,no_match,,Air Shields,,False,0.9
3,3,Dia Pump,,no_match,,Air Shields,,False,0.9
4,4,Resuscitaire,,no_match,,Air Shields,,False,0.9
5,5,_,,no_match,,Air Shields,,False,0.9
6,6,Fluoro-Lite,,no_match,,Air Shields,,False,0.9
7,7,JM102,,no_match,,Air Shields,,False,0.9
8,8,TI500 PROBE SIMULATO,,no_match,,Air Shields,,False,0.9
9,9,3800,,no_match,,Air Shields,,False,0.9
10,10,"Incubators, Infant",,no_match,,Air Shields,,False,0.9
11,11,STRETCHER,,no_match,,Air Shields,,False,0.9
12,12,N15,,no_match,,Air Shields,,False,0.9
13,13,MAXTOR OPTICAL,,no_match,,Air Shields,,False,0.9
0,0,HTP-1500,HTP-1500,exact,765456.0,Adroit,General Biomedical,True,
1,1,Heat Therapy Pump,HTP-1500,llm,765456.0,Adroit,General Biomedical,False,0.8
2,2,TFR-1,,no_match,,Adroit,,False,0.0
3,3,Test Equipment,,no_match,,Adroit,,False,0.0
0,0,AVOXIMETER,,no_match,,AVOX Systems,,False,0.5
0,0,MS140-300,MS140-300,exact,769217.0,Brecknell,Patient Care and Exam,True,
1,1,HS300,,no_match,,Brecknell,,False,0.0
0,0,Microfuse,MicroFuse,exact,5465.0,Baxa,Infusion Pumps,True,
1,1,MICRO FUSE,microfuse,skip_special_chars,,Baxa,,False,
2,2,REPEATER PUMP,,no_match,,Baxa,,False,0.0
3,3,COLLEAGUE,,no_match,,Baxa,,False,0.0
4,4,95,,no_match,,Baxa,,False,0.0
5,5,2400-M,,no_match,,Baxa,,False,0.0
6,6,99R,,no_match,,Baxa,,False,0.0
7,7,2400-MR,,no_match,,Baxa,,False,0.0
0,0,FILM PROCESSOR,,no_match,,AFP Imaging ,,False,1.0
0,0,MOBILE              ,,no_match,,Adec,,False,0.0
1,1,MOBILE,,no_match,,Adec,,False,0.0
0,0,Peri Pro III,periproiii,skip_special_chars,,Air Techniques,,False,
1,1,VACSTAR 80,VacStar 80,exact,790016.0,Air Techniques,General Biomedical,True,
2,2,PERI-PRO III,Peri-Pro III,exact,737437.0,Air Techniques,Processor/Imager,True,
3,3,ScanX,ScanX Duo,llm,763628.0,Air Techniques,Molecular,False,0.8
4,4,A/T 2000,AT2000 Plus,llm,2639.0,Air Techniques,Processor/Imager,False,0.9
0,0,ENDOGATOR,EndoGator,exact,752307.0,Byrne Medical,Infusion Pumps,True,
0,0,D-325,d325,skip_special_chars,,Bennett X-Ray,,False,
1,1,HFQ-3000P,HFQ-3000P,exact,750955.0,Bennett X-Ray,Diagnostic Imaging,True,
2,2,HFQ-6000P,HFQ-6000P,exact,738218.0,Bennett X-Ray,Diagnostic Imaging,True,
3,3,_,,no_match,,Bennett X-Ray,,False,0.0
4,4,V-79M17,,no_match,,Bennett X-Ray,,False,0.0
5,5,V79M36,,no_match,,Bennett X-Ray,,False,0.0
0,0,AFINION,,no_match,,Axis Communications,,False,1.0
0,0,L550-01,,no_match,,Americomp,,False,0.0
1,1,L17701,,no_match,,Americomp,,False,0.0
2,2,L500-13,,no_match,,Americomp,,False,0.0
3,3,L550-29,,no_match,,Americomp,,False,0.0
4,4,9992305300-U,,no_match,,Americomp,,False,0.0
0,0,SCAN X (D5000-F),Scan-X Trek,llm,791082.0,AllPro Imaging,Processor/Imager,False,0.7
1,1,SCAN X 14 PORTABLE (,Scan-X Trek,llm,791082.0,AllPro Imaging,Processor/Imager,False,0.6
0,0,WATERLASE MD TURBO,,no_match,,Biolase Technology,,False,0.8
0,0,HEMA-TEK 2000,Hema-Tek 2000,exact,4248.0,Bayer,Histology,True,
1,1,RAPID POINT 400,rapidpoint400,skip_special_chars,,Bayer,,False,
2,2,HEMATEK,Hema-Tek 2000,llm,4248.0,Bayer,Histology,False,0.8
3,3,MRXperion,DCS-MRXP,llm,787716.0,Bayer,General Laboratory,False,0.7
4,4,MEDRAD MRXPERION MR,DCS-MRXP,llm,787716.0,Bayer,General Laboratory,False,0.7
5,5,Contour,Ascensia Contour,llm,10426.0,Bayer,Chemistry,False,0.9
6,6,Visble Genetics Opengene Long Read Tower,,no_match,,Bayer,,False,0.0
7,7,CLINITEK 200+,,no_match,,Bayer,,False,0.0
8,8,_,,no_match,,Bayer,,False,0.0
9,9,Stellant Flex,,no_match,,Bayer,,False,0.0
10,10,Jetstream,,no_match,,Bayer,,False,0.0
11,11,Stellant Certegra WS,,no_match,,Bayer,,False,0.0
12,12,Stellant D,,no_match,,Bayer,,False,0.0
13,13,Medrad Mark 7,,no_match,,Bayer,,False,0.0
14,14,CLINITEK 500,,no_match,,Bayer,,False,0.0
15,15,Advia 120,,no_match,,Bayer,,False,0.0
16,16,Advia 2120,,no_match,,Bayer,,False,0.0
17,17,Stellant,,no_match,,Bayer,,False,0.0
18,18,Arterion,,no_match,,Bayer,,False,0.0
19,19,ADVIA CENTAUR XP,,no_match,,Bayer,,False,0.0
20,20,STELLANT CT INJECTOR,,no_match,,Bayer,,False,0.0
21,21,CLINITEK STATUS +,,no_match,,Bayer,,False,0.0
22,22,6470,,no_match,,Bayer,,False,0.0
23,23,URINE ANALYZER,,no_match,,Bayer,,False,0.0
24,24,Stellant Flex RM,,no_match,,Bayer,,False,0.0
25,25,Clinitek Status,,no_match,,Bayer,,False,0.0
26,26,M634,,no_match,,Bayer,,False,0.0
27,27,NONE,,no_match,,Bayer,,False,0.0
28,28,CENTAUR,,no_match,,Bayer,,False,0.0
29,29,DCA 2000+,,no_match,,Bayer,,False,0.0
30,30,Clinitek Advantus,,no_match,,Bayer,,False,0.0
31,31,5417,,no_match,,Bayer,,False,0.0
32,32,CLINITEK 50,,no_match,,Bayer,,False,0.0
0,0,58223,,no_match,,American Scientific,,False,0.0
1,1,BACTI-CINERATOR     ,,no_match,,American Scientific,,False,0.0
2,2,VORTEX,,no_match,,American Scientific,,False,0.0
0,0,MICROFLEX LT/SH,microflex LT,llm,11310.0,Bruker Daltonics,Mass Spectrometers and Chromatographs,False,0.9
1,1,MicroFlex LT/SH,microflex LT,llm,11310.0,Bruker Daltonics,Mass Spectrometers and Chromatographs,False,0.9
2,2,MALDI,,no_match,,Bruker Daltonics,,False,0.0
0,0,L550-27,,no_match,,Amrad,,False,0.0
0,0,3012 SERIES,3012,llm,796303.0,Accu-Scope,General Laboratory,False,0.9
1,1,Accu-Scope 3004,3004,llm,11443.0,Accu-Scope,General Laboratory,False,0.85
0,0,3210,,no_match,,American Bantex Derbie,,False,0.0
0,0,HOTDOG,,no_match,,Augustine Medical,,False,0.0
1,1,Bair Hugger,,no_match,,Augustine Medical,,False,0.0
2,2,200,,no_match,,Augustine Medical,,False,0.0
3,3,Ranger Blood Warmer,,no_match,,Augustine Medical,,False,0.0
0,0,Aspen VAC,,no_match,,Aspen Labs,,False,0.0
1,1,TOURNIQUET SYSTEM,,no_match,,Aspen Labs,,False,0.0
2,2,Electrosurgical Unit,,no_match,,Aspen Labs,,False,0.0
0,0,G3,,no_match,,Arrow International,,False,0.0
0,0,PICCOLO XPRESS,Piccolo Xpress,exact,749684.0,Abaxis,General Laboratory,True,
1,1,Piccolo Xpress,Piccolo Xpress,exact,749684.0,Abaxis,General Laboratory,True,
0,0,SA-2000,SA-2000,exact,792432.0,BC Biomedical,General Laboratory,True,
1,1,DPM-2001,dpm2001,skip_special_chars,,BC Biomedical,,False,
2,2,OGX-1900-A,,no_match,,BC Biomedical,,False,0.0
0,0,3000i,,no_match,,Alpha Technics,,False,0.9
0,0,BY80,,no_match,,Beurer,,False,1.0
0,0,VR-PIUV-OMDN,,no_match,,Amvex Corporation,,False,
1,1,_,,no_match,,Amvex Corporation,,False,
2,2,C3A,,no_match,,Amvex Corporation,,False,
3,3,VR-C3,,no_match,,Amvex Corporation,,False,
4,4,VR-CI Series,,no_match,,Amvex Corporation,,False,
5,5,CHA,,no_match,,Amvex Corporation,,False,
6,6,X1,,no_match,,Amvex Corporation,,False,
0,0,ABT-HC-MFP-20,ABT-HC-MFP-20,exact,797729.0,American Biotech Supply,Refrigeration,True,
1,1,Med Freezer,Freezer,llm,759766.0,American Biotech Supply,Refrigeration,False,0.7
2,2,Medfridge,Refrigerator,llm,768958.0,American Biotech Supply,Refrigeration,False,0.6
3,3,Med Fridge,,no_match,,American Biotech Supply,,False,0.0
4,4,_,,no_match,,American Biotech Supply,,False,0.0
5,5,LR454A,,no_match,,American Biotech Supply,,False,0.0
6,6,104,,no_match,,American Biotech Supply,,False,0.0
0,0,PADnet+,padnet,skip_special_chars,,Biomedix,,False,
1,1,Bact/Alert Virtuo,,no_match,,Biomedix,,False,0.0
0,0,RM1702PS-1,RM1700W,llm,789863.0,Avanti,Refrigeration,False,0.8
1,1,R5007,,no_match,,Avanti,,False,0.0
0,0,OTO-Chek,OTO-Chek,exact,760840.0,AMBCO,Miscellaneous,True,
1,1,1000,1000 + Otoscreen,llm,8988.0,AMBCO,Patient Care and Exam,False,0.9
0,0,Luxor,LuxOR,exact,765466.0,Alcon,General Laboratory,True,
1,1,Centurion,Centurion,exact,758511.0,Alcon,Optometry,True,
2,2,Constellation LXT,CONSTELLATION Vision System,llm,746286.0,Alcon,Optometry,False,0.8
3,3,Constellation,CONSTELLATION Vision System,llm,746286.0,Alcon,Optometry,False,0.9
4,4,Accurus,Accurus High Brightness Illuminator (AHBI),llm,742747.0,Alcon,Endoscopy,False,0.7
5,5,Infiniti Vision,,no_match,,Alcon,,False,0.0
6,6,Infiniti,,no_match,,Alcon,,False,0.0
7,7,INFINITI VISION SYST,,no_match,,Alcon,,False,0.0
8,8,Legacy,,no_match,,Alcon,,False,0.0
0,0,El Dorado,,no_match,,"ABCO Laboratories, INC",,False,0.0
1,1,eL dORADO,,no_match,,"ABCO Laboratories, INC",,False,0.0
2,2,PHOTO,,no_match,,"ABCO Laboratories, INC",,False,0.0
0,0,AII-2000 A,,no_match,,Analytical Solutions & Providers (ASAP),,False,0.8
0,0,132000,132000,exact,758569.0,Boekel Scientific,General Laboratory,True,
1,1,107905,107905,exact,796831.0,Boekel Scientific,Office & Hospitality Supplies,True,
2,2,131400,131400,exact,758568.0,Boekel Scientific,General Laboratory,True,
3,3,107800,107800,exact,758490.0,Boekel Scientific,Office & Hospitality Supplies,True,
4,4,113002,113002,exact,754787.0,Boekel Scientific,General Laboratory,True,
5,5,Pipet Dryer 1372,1372,llm,748953.0,Boekel Scientific,,False,0.9
6,6,BTAL,Bath Laboratory,llm,758489.0,Boekel Scientific,General Laboratory,False,0.7
7,7,Laboratory Incubator 131500,Incubator,llm,737390.0,Boekel Scientific,General Laboratory,False,0.8
8,8,"Lighted Tissue Flotation Bath, 145702 (115V/230V)",145702,llm,758488.0,Boekel Scientific,General Laboratory,False,0.95
9,9,WATER BATH,Bath Laboratory,llm,758489.0,Boekel Scientific,General Laboratory,False,0.6
10,10,Flotation Bath III,Bath Laboratory,llm,758489.0,Boekel Scientific,General Laboratory,False,0.7
11,11,NS,,no_match,,Boekel Scientific,,False,0.0
12,12,260680,,no_match,,Boekel Scientific,,False,0.0
13,13,Pipet Washer/Dryer 137100,,no_match,,Boekel Scientific,,False,0.0
14,14,M7654-8,,no_match,,Boekel Scientific,,False,0.0
15,15,145802,,no_match,,Boekel Scientific,,False,0.0
16,16,HOT TUB,,no_match,,Boekel Scientific,,False,0.0
17,17,S/P TISSUE PROCESSOR,,no_match,,Boekel Scientific,,False,0.0
18,18,FLASK DANCER,,no_match,,Boekel Scientific,,False,0.0
19,19,138000,,no_match,,Boekel Scientific,,False,0.0
20,20,Cat M7654-1A,,no_match,,Boekel Scientific,,False,0.0
21,21,M7654-1A,,no_match,,Boekel Scientific,,False,0.0
22,22,133001,,no_match,,Boekel Scientific,,False,0.0
23,23,112001BIO,,no_match,,Boekel Scientific,,False,0.0
24,24,_,,no_match,,Boekel Scientific,,False,0.0
25,25,201100,,no_match,,Boekel Scientific,,False,0.0
26,26,XH-1003,,no_match,,Boekel Scientific,,False,0.0
27,27,301550,,no_match,,Boekel Scientific,,False,0.0
28,28,301200 agitator,,no_match,,Boekel Scientific,,False,0.0
29,29,ORBITRON ROTATOR I,,no_match,,Boekel Scientific,,False,0.0
30,30,CCC2.5d,,no_match,,Boekel Scientific,,False,0.0
31,31,115002,,no_match,,Boekel Scientific,,False,0.0
32,32,Unknown      ?1,,no_match,,Boekel Scientific,,False,0.0
33,33,Unknown,,no_match,,Boekel Scientific,,False,0.0
34,34,NONE,,no_match,,Boekel Scientific,,False,0.0
35,35,145700,,no_match,,Boekel Scientific,,False,0.0
36,36,260450,,no_match,,Boekel Scientific,,False,0.0
37,37,280150,,no_match,,Boekel Scientific,,False,0.0
38,38,VB-350,,no_match,,Boekel Scientific,,False,0.0
39,39,282000,,no_match,,Boekel Scientific,,False,0.0
0,0,Frisk-Tech,,no_match,,Bicron,,False,0.0
0,0,VC-II,,no_match,,Berkeley Nucleonics Corporation,,False,0.0
1,1,VC-10,,no_match,,Berkeley Nucleonics Corporation,,False,0.0
0,0,AX10,,no_match,,Angenieux,,False,0.0
1,1,AX-10,,no_match,,Angenieux,,False,0.0
0,0,QS12,QS12,exact,768782.0,Avantik Biogroup,Histology,True,
0,0,BCI,,no_match,,BCI International,,False,0.0
1,1,_,,no_match,,BCI International,,False,0.0
0,0,Chromalume Turbo,ChromaLUME,llm,796606.0,BFW,Endoscopy,False,0.8
1,1,Hatteras,,no_match,,BFW,,False,0.0
2,2,MAXILLUME,,no_match,,BFW,,False,0.0
0,0,CARDIO 60,Cardio EPIC,llm,794154.0,ADAC,Nuclear Medicine,False,0.7
1,1,Asepsis 21,,no_match,,ADAC,,False,0.0
2,2,FORTE,,no_match,,ADAC,,False,0.0
3,3,PEGASYS,,no_match,,ADAC,,False,0.0
4,4,Skylight,,no_match,,ADAC,,False,0.0
5,5,Vertex Epic Plus,,no_match,,ADAC,,False,0.0
