,Unnamed: 0,model_name_source,model_name_target,confidence,match_type,mel_id,make_target,modality_target,confirmed
36,36,Connex 6000 Series,,0.0,no_match,,Hill-Rom,,False
37,37,Connex ProBP 2400,,0.0,no_match,,Hill-Rom,,False
38,38,Connex ProBP 3400,,0.0,no_match,,Hill-Rom,,False
39,39,76710,,0.0,no_match,,Hill-Rom,,False
40,40,7110 - Oto-Ophthalmoscope,,0.0,no_match,,Hill-Rom,,False
41,41,71150 - Charger Oto-Ophthalmoscop,,0.0,no_match,,Hill-Rom,,False
42,42,74710 - Oto-Ophthalmoscope,,0.0,no_match,,Hill-Rom,,False
43,43,74900 - Oto-Ophthalmoscope,,0.0,no_match,,Hill-Rom,,False
44,44,767 Oto / Ophthalmoscope,,0.0,no_match,,Hill-Rom,,False
45,45,767/76751 - Oto/Oph Scope Thermometer,,0.0,no_match,,Hill-Rom,,False
46,46,777 Green Series Diagnostic Wall System,,0.0,no_match,,Hill-Rom,,False
47,47,901001 - Oto-Ophthalmoscope,,0.0,no_match,,Hill-Rom,,False
48,48,"TM82613 - Otoscope Set with AA Handle, Soft Case",,0.0,no_match,,Hill-Rom,,False
49,49,"73410 - 73410 Transformer, 6 Volt",,0.0,no_match,,Hill-Rom,,False
50,50,"74190 - Sphygmo, Manual",,0.0,no_match,,Hill-Rom,,False
51,51,6001001 - Rollon,,0.0,no_match,,Hill-Rom,,False
52,52,703480,,0.0,no_match,,Hill-Rom,,False
53,53,675 SureTemp,,0.0,no_match,,Hill-Rom,,False
54,54,Suretemp 678,,0.0,no_match,,Hill-Rom,,False
55,55,Suretemp 679,,0.0,no_match,,Hill-Rom,,False
56,56,Suretemp Plus 690,,0.0,no_match,,Hill-Rom,,False
57,57,Suretemp Plus 692,,0.0,no_match,,Hill-Rom,,False
58,58,06000-200 - Braun Thermoscan Pro 6000,,0.0,no_match,,Hill-Rom,,False
59,59,"WBR82-1 - Warmer, Radiant",,0.0,no_match,,Hill-Rom,,False
0,0,CLINISCAN -,Cliniscan 3,0.9,llm,749384.0,Helena Laboratories,,False
1,1,CARDIO REP -,,0.0,no_match,,Helena Laboratories,,False
2,2,RAPID ELECTROPH -,,0.0,no_match,,Helena Laboratories,,False
0,0,1100 - 1100 Therapy Unit,,0.0,no_match,,MEDX,,False
0,0,IQ 532,IQ 532,,exact,759005.0,IRIDEX,Laser,True
0,0,MC-500 - Multi-Color Photocoagulator,MC-500,0.95,llm,767675.0,Nidek,Laser,False
1,1,SL-1800 - Sl-1800 Slit Lamp,,0.0,no_match,,Nidek,,False
0,0,CVX-300,,,no_match,,Spectranetics,,False
0,0,0638-804-01 - Versapulse Powersuite 60W,VersaPulse PowerSuite 60W,0.95,llm,5418.0,Lumenis,Laser,False
1,1,"GA-0006801 - Moses Pulse 120H, 50Amp",Pulse 120H,0.9,llm,763975.0,Lumenis,Laser,False
2,2,"GA-2009996 - Moses Pulse 120H, 30Amp",Pulse 120H,0.9,llm,763975.0,Lumenis,Laser,False
0,0,Lenstar LS900,LENSTAR LS900,,exact,758696.0,Haag-Streit,Optometry,True
1,1,BM 900,BM 900,,exact,4265.0,Haag-Streit,Patient Care and Exam,True
2,2,Z2982A - Slit Lamp Power Supply,Z2982A,0.9,llm,790008.0,Haag-Streit,Patient Care and Exam,False
3,3,LQP3106-U - Ultra Q - Ellex Reflex - Yag Laser,,0.0,no_match,,Haag-Streit,,False
4,4,"28KH - Mpack - Heine, Headlight",,0.0,no_match,,Haag-Streit,,False
5,5,EN30 - Heine - Head Light,,0.0,no_match,,Haag-Streit,,False
6,6,1020881 - Ps-Led,,0.0,no_match,,Haag-Streit,,False
0,0,KR-8800,KR-8800,,exact,753732.0,TOPCON,Optometry,True
1,1,SL-2E,SL-2E,,exact,753747.0,TOPCON,Patient Care and Exam,True
2,2,CL-300 - Cl-300 Lensometer,CL-300,0.95,llm,763838.0,TOPCON,Optometry,False
3,3,SL-6E - Slit Lamp Power Supply,SL-6E,0.95,llm,793224.0,TOPCON,Patient Care and Exam,False
4,4,SL-3E - Sl-3E Slit Lamp,SL-3E,0.95,llm,13605.0,TOPCON,Patient Care and Exam,False
5,5,SL-3G - Sl-3G Slit Lamp,SL-3G,0.95,llm,768760.0,TOPCON,Patient Care and Exam,False
6,6,LM-P5 - Lm-P5 Lensometer,,0.0,no_match,,TOPCON,,False
7,7,SL-4ED,,0.0,no_match,,TOPCON,,False
0,0,898 -,,0.0,no_match,,EZ Way,,False
0,0,F-004 PLB - Portable Pro Pool Lift,,0.0,no_match,,Aqua Solutions,,False
0,0,008000A,8000,0.85,llm,758103.0,Luxtec,Endoscopy,False
1,1,"9300XSP - Light, Xenon",9300XSP,0.95,llm,3015.0,Luxtec,Endoscopy,False
0,0,Immufuge II,Immufuge II,,exact,747108.0,Dade Behring ,General Laboratory,True
1,1,DIMENSION -,,0.0,no_match,,Dade Behring ,,False
2,2,STRATUS CS - Chemical Analyzer,,0.0,no_match,,Dade Behring ,,False
0,0,01-30-40 - Applied Fiberoptics Light,,0.9,no_match,,Applied Fiberoptics,,False
0,0,81-016110,P1-016110,0.9,llm,792844.0,McKesson,Patient Care and Exam,False
0,0,8MC-300 - Exam Light,,0.0,no_match,,Dazor,,False
0,0,Giraffe 1183-CB,,0.0,no_match,,Good-Lite,,False
1,1,ESV1018,,0.0,no_match,,Good-Lite,,False
2,2,600000A,,0.0,no_match,,Good-Lite,,False
0,0,"GOOSENECK - Light, Exam/Procedure",,1.0,no_match,,Graham-Field,,False
0,0,XLS-300 - Fiberoptic Light Source,XLS-300,0.95,llm,11032.0,CUDA,Endoscopy,False
0,0,"BNT41124 - Exam Light, Gooseneck (Heat)",,0.0,no_match,,Brandt,,False
0,0,LMI-300 - Leo Minor Surgical Light - Floor Stand,,0.0,no_match,,Sunnex,,False
0,0,ST9 - Stellar Single,ST9,0.9,llm,746256.0,Skytron,Surgery,False
0,0,SSECLAVE4R3-S - Electroclave,,0.0,no_match,,SEAL Analytical,,False
0,0,DML 2000 - Hybrid Capture System,DML 2000,0.8,llm,747462.0,Digene,General Laboratory,False
1,1,6000-2110E - Hybrid Capture System,Hybrid Capture 2,0.6,llm,755377.0,Digene,General Laboratory,False
0,0,C 571 - Surgical Light,Chromophare C 571,0.9,llm,769182.0,Berchtold,Surgery,False
1,1,C450 - Chromophare,Chromophare C 450,0.9,llm,743684.0,Berchtold,Surgery,False
0,0,AUTOLITH Touch,,0.0,no_match,,Northgate Technologies,,False
0,0,E8032 - GloMax Multi+,GloMax Multi+,0.95,llm,762570.0,Promega Corporation,General Laboratory,False
0,0,110 Microscope,Microstar 110,0.9,llm,751793.0,American Optical,General Laboratory,False
1,1,1130 Microscope,Microstar 1130,0.9,llm,752229.0,American Optical,General Laboratory,False
2,2,Series 10 Binocular Microscope - Series 10 Binocular Microscope,Series 10,0.95,llm,3240.0,American Optical,General Laboratory,False
3,3,Unknown - MICROSCOPE,Microscope,0.7,llm,743652.0,American Optical,General Laboratory,False
4,4,650,,0.8,no_match,,American Optical,,False
5,5,1049,,0.8,no_match,,American Optical,,False
6,6,1138 - Power Supply,,0.8,no_match,,American Optical,,False
0,0,134 - CLED Monocular,,0.0,no_match,,"National Optical & Scientific Instruments, Inc.",,False
0,0,310 Microscope,,0.0,no_match,,Reichert-Jung,,False
1,1,230635 - Tono-Pen XL,,0.0,no_match,,Reichert-Jung,,False
2,2,230650 - Tono-Pen Avia,,0.0,no_match,,Reichert-Jung,,False
3,3,12990 - Reichert 12990 Keratometer,,0.0,no_match,,Reichert-Jung,,False
4,4,13760 - Clearchart 2 Digital Acuity System,,0.0,no_match,,Reichert-Jung,,False
5,5,13795 - Clearchart 4 Digital Acuity System,,0.0,no_match,,Reichert-Jung,,False
0,0,LABOPHOT - Microscope,Labophot,0.9,llm,738479.0,Nikon,General Laboratory,False
1,1,Labophot II,Labophot 2,0.95,llm,3265.0,Nikon,General Laboratory,False
2,2,1P-3S - Chart Projector,,0.0,no_match,,Nikon,,False
0,0,Swift 3200,,0.8,no_match,,Swift,,False
0,0,Unknown - MICROSCOPE,,0.0,no_match,,Leitz,,False
0,0,900458565 - LuxOR Revalia,,0.0,no_match,,Alcon Laboratories,,False
1,1,8065751763 - Centurion Vision System,,0.0,no_match,,Alcon Laboratories,,False
0,0,dtx 90428 - Orthro Provue,,0.0,no_match,,Micro Solutions,,False
1,1,5150-60 - Centrifuge,,0.0,no_match,,Micro Solutions,,False
2,2,"DG-225 - Incubator,Dry Bath",,0.0,no_match,,Micro Solutions,,False
3,3,MS16-V2 - Ms16-V2,,0.0,no_match,,Micro Solutions,,False
0,0,905200A - HM355S,,0.9,no_match,,Epredia,,False
1,1,905200ER - HM355S,,0.9,no_match,,Epredia,,False
0,0,FFCE2238LW - Microwave,,0.0,no_match,,Frigidaire,,False
0,0,NN-5602A - Microwave Oven,,0.0,no_match,,Panasonic,,False
0,0,R-2A48,,0.0,no_match,,Sharp,,False
0,0,RCS710 - Microwave,RCS10TS,0.8,llm,790199.0,Amana,Office & Hospitality Supplies,False
1,1,RMS10DS - Hotlab Microwave,,0.0,no_match,,Amana,,False
0,0,700106003-US - Solero,Solero,0.95,llm,787733.0,AngioDynamics,Surgery,False
0,0,BR01 - Tube Rocker,,0.9,no_match,,Vulcon Technologies,,False
0,0,CM735A - Blood Collection Mixer,CM-735A,0.95,llm,738673.0,GENESIS BPS,General Laboratory,False
0,0,FIBRINOTHERM -,,0.0,no_match,,Cardinal,,False
1,1,RT 500,,0.0,no_match,,Cardinal,,False
2,2,TEKTATOR V -,,0.0,no_match,,Cardinal,,False
0,0,PC-351 - Stirrer/Hot Plate,PC-351,0.95,llm,752733.0,Corning,General Laboratory,False
1,1,PC-353 - Stirrer,PC-353,0.95,llm,755660.0,Corning,General Laboratory,False
2,2,PC-420 - Stirrer/Hot Plate,PC-420,0.95,llm,748964.0,Corning,General Laboratory,False
3,3,"5 - METER, pH",,0.8,no_match,,Corning,,False
0,0,BF4A - Doppler,BF4A,1.0,llm,4890.0,Medasonics,Ultrasound,False
1,1,BF4B - Bf4B Doppler,BF4B,1.0,llm,4891.0,Medasonics,Ultrasound,False
2,2,101-0300-010 - First Beat W/Rate Display,First Beat,0.9,llm,4894.0,Medasonics,Ultrasound,False
3,3,FP3A - Doppler,FP3A,1.0,llm,4895.0,Medasonics,Ultrasound,False
4,4,FP3B - Doppler,FP3B,1.0,llm,4896.0,Medasonics,Ultrasound,False
5,5,"E1600C - Analyzer, Coagulation",,0.0,no_match,,Medasonics,,False
6,6,D10 - Doppler,,0.0,no_match,,Medasonics,,False
0,0,Unknown - MIXING DEVICE,Shaker/Agitator,0.7,llm,751590.0,Eberbach Corporation,General Laboratory,False
0,0,VIALMIX 515030-1201 - MIXER CONTRAST MEDIA,VialMix,0.9,llm,752295.0,Bristol-Myers ,General Laboratory,False
0,0,"VIALMIX,BRISTOL-MYER - Mixer",,0.0,no_match,,DuPont,,False
0,0,80092-0006D - PDM Interface Module,,0.0,no_match,,Merge Healtcare,,False
1,1,79-00002-03E - Computer Client,,0.0,no_match,,Merge Healtcare,,False
2,2,"79-00003-03D - Computer, Hemodynamics",,0.0,no_match,,Merge Healtcare,,False
3,3,"800101 - Module, Etco2, Isa",,0.0,no_match,,Merge Healtcare,,False
0,0,101T,101T,,exact,3403.0,Ivy Biomedical,Patient Monitoring Systems,True
1,1,101NR - Model 101 Series Monitor,101NR,0.95,llm,738205.0,Ivy Biomedical,Patient Monitoring Systems,False
2,2,7800 - Gate EKG Trigger,7800,0.95,llm,788075.0,Ivy Biomedical,Patient Monitoring Systems,False
3,3,3000T - 3000T,,0.8,no_match,,Ivy Biomedical,,False
0,0,TCM4 - Tcm4,Tina TCM4,0.9,llm,11741.0,Radiometer,Patient Monitoring Systems,False
0,0,185-0151 - BIS Vista,,0.8,no_match,,Aspect Medical Systems,,False
0,0,8400D - Capnocheck II w/ Spo2,Capnocheck II,0.8,llm,11754.0,Smiths Medical,Patient Monitoring Systems,False
1,1,H-1000 - Level 1,H-1000,0.9,llm,738392.0,Smiths Medical,General Biomedical,False
2,2,H-1200 - Level 1,H-1200,0.9,llm,14788.0,Smiths Medical,General Biomedical,False
3,3,80-01-040 - Dsta-40 - Ffw Tempcheck,,0.0,no_match,,Smiths Medical,,False
4,4,P310 - Pneupac Parapac Plus MRI Compatible,,0.0,no_match,,Smiths Medical,,False
0,0,LS1R-9R - Respsense,RespSense,0.9,llm,765163.0,Nonin Medical,,False
1,1,9500 - Onyx II Fingertip Pulse Ox,Onyx II,0.85,llm,761598.0,Nonin Medical,Patient Monitoring Systems,False
2,2,9550 - Onyx Ii Fingertip Pulse Ox,,0.0,no_match,,Nonin Medical,,False
3,3,3150 - The Wristox2,,0.0,no_match,,Nonin Medical,,False
4,4,"4000 - Avant, Pulse Ox Base W/Bluetooth 4100 Spo2",,0.0,no_match,,Nonin Medical,,False
5,5,Onyx Vantage Blue - Onyx Vantage Blue,,0.0,no_match,,Nonin Medical,,False
0,0,3650 Merlin,MERLIN 3650,0.9,llm,752355.0,St. Jude Medical,Defibrillators,False
1,1,89003 - Cool Point Irrigation Pump,Cool Point,0.8,llm,766998.0,St. Jude Medical,Infusion Pumps,False
2,2,H700490 - Ampere Remote Control,Ampere,0.7,llm,766996.0,St. Jude Medical,Surgery,False
3,3,H700488 - Ampere,Ampere,0.95,llm,766996.0,St. Jude Medical,Surgery,False
4,4,100003063 - Ensite Velocity Navlink,EnSite Velocity,0.85,llm,751850.0,St. Jude Medical,Surgery,False
5,5,100014469 - Ensite Velocity Arraylink,EnSite Velocity,0.85,llm,751850.0,St. Jude Medical,Surgery,False
6,6,CM3000 - Cardiomems Hospital Electronics System,,0.0,no_match,,St. Jude Medical,,False
7,7,CM3100 - CardioMEMS Hospital Electronics System,,0.0,no_match,,St. Jude Medical,,False
8,8,100003877 - Ex1100 Merlin@Home Transmitter,,0.0,no_match,,St. Jude Medical,,False
9,9,100005745 - Ge Cardiolab Recordconnect,,0.0,no_match,,St. Jude Medical,,False
10,10,H702469 - Ensite Mri Field Frame,,0.0,no_match,,St. Jude Medical,,False
0,0,Ortho Vision,,0.0,no_match,,Ortho Clinical Diagnostics,,False
1,1,Vitros 4600,,0.0,no_match,,Ortho Clinical Diagnostics,,False
2,2,Vitros 5600,,0.0,no_match,,Ortho Clinical Diagnostics,,False
3,3,5100 - Ortho Workstation Centrifuge/Warmer,,0.0,no_match,,Ortho Clinical Diagnostics,,False
4,4,Cytoron - Cytoron Cytometry System,,0.0,no_match,,Ortho Clinical Diagnostics,,False
5,5,MTS9680 -,,0.0,no_match,,Ortho Clinical Diagnostics,,False
0,0,CMS50D1A - Cms50D1A Fingertip Spo2,,0.8,no_match,,CONTEC,,False
0,0,DT100-C - Finger Tip Pulse Oximeter,,1.0,no_match,,Devon Medical Products,,False
1,1,MD300C-1B - Finger Tip Pulse Oximeter,,1.0,no_match,,Devon Medical Products,,False
2,2,PC60A - Finger Tip Pulse Oximeter,,1.0,no_match,,Devon Medical Products,,False
0,0,MD300C15 - Oxywatch Fingertip Pulse Ox,,0.8,no_match,,Choice Med,,False
1,1,MD300C20 - Oxywatch Fingertip Pulse Ox,,0.8,no_match,,Choice Med,,False
2,2,MD300C61 - Oxywatch Fingertip Pulse Ox,,0.8,no_match,,Choice Med,,False
3,3,MD300I Handheld Pulse Oximeter,,0.8,no_match,,Choice Med,,False
0,0,9005BPSTMO - Adview 2 Diagnostic Station,ADView 2,0.85,llm,787718.0,American Diagnostic Corporation (ADC),Patient Monitoring Systems,False
0,0,991932381045 - MDSC2224,,0.8,no_match,,Barco,,False
0,0,GEN2410LMII - FP2401,,0.0,no_match,,Richardson Electronics,,False
0,0,"LCD17D - Display, Flat, 17""",,1.0,no_match,,Princeton Gamma-Tech (PGT),,False
0,0,NIT-UX23-B02 - Display,,0.0,no_match,,"National Patent Analytical Systems, Inc (NPAS)",,False
0,0,5610D-037 - Pulmo Aide,PulmoAide 5610D,0.9,llm,751408.0,DeVilbiss,Respiratory,False
1,1,5650D - Pulmo Aide,Pulmo Aide 5650D,0.95,llm,748360.0,DeVilbiss,Respiratory,False
2,2,5650H - Pulmo Aide,Pulmo Aide 5650H,0.95,llm,748361.0,DeVilbiss,Respiratory,False
3,3,525DS - 5 Liter Compact,525DS,0.9,llm,757389.0,DeVilbiss,Respiratory,False
4,4,18021 - Drive Power Neb II,,0.0,no_match,,DeVilbiss,,False
5,5,36557 -,,0.0,no_match,,DeVilbiss,,False
6,6,59100 - Pulmo Aide,,0.0,no_match,,DeVilbiss,,False
0,0,310B0003 - Vios Aerosol Delivery System,,0.8,no_match,,PARI,,False
0,0,"OXICOM-2100 - Analyzer, Blood Gas",Oxicom 2100,0.95,llm,8719.0,Waters,General Laboratory,False
0,0,3655D - Pulmo Aide,3655D,0.9,llm,792750.0,Sunrise Medical,HVAC & Refrigeration,False
0,0,AG-AP6000_US - Aerogen Controller,,0.0,no_match,,Aerogen,,False
1,1,AG-PX1000-US - Aerogen Pro-X Controller,,0.0,no_match,,Aerogen,,False
2,2,AG-PX1050-US - Aerogen Controller,,0.0,no_match,,Aerogen,,False
0,0,HEM-907XL - Intellisense,hem907xlintellisense,,skip_special_chars,,Omron Healthcare,,False
1,1,NE-C801 - Comp A-I-R Nebulizer,NE-C801,0.95,llm,759068.0,Omron Healthcare,Respiratory,False
2,2,BP765 - Universal Automatic Blood Pressure Monitor,,0.0,no_match,,Omron Healthcare,,False
0,0,2960-XR - Xr Series Gig-Switch,Catalyst 2960-XR,0.9,llm,790427.0,Cisco,Hardware,False
1,1,CATALYST 2960 - 24 Port Utp Switch,Catalyst 2960,0.95,llm,738560.0,Cisco,Hardware,False
2,2,CATALYST 2960SI - 24 Port Utp/Fx Switch,Catalyst 2960,0.85,llm,738560.0,Cisco,Hardware,False
3,3,WS-C2960+24PC-S - 2960 24 Port Poe Switch,Catalyst 2960,0.9,llm,738560.0,Cisco,Hardware,False
4,4,WS-C2960+24TC-S - 2960 24 Port Switch,Catalyst 2960,0.9,llm,738560.0,Cisco,Hardware,False
5,5,WS-C2960X-24PS-L - 24 Port Poe Switch,Catalyst 2960-X,0.95,llm,767687.0,Cisco,Hardware,False
6,6,"C3850-NM-BLANK - Router, Switch",,0.0,no_match,,Cisco,,False
0,0,NitroFlo Lab - Nitroflo Lab Nitrogen Generator,NitroVap,0.7,llm,769565.0,Parker Hannifin,Electrical,False
0,0,SPECTRALIS HRA/OCT,spectralishraoct,,skip_special_chars,,Heidelberg Engineering,,False
0,0,iCare ic100,IC100,0.95,llm,787856.0,ICare,Optometry,False
1,1,iCare TA01i,TA01i,0.95,llm,790022.0,ICare,Optometry,False
0,0,3653-300 - Ri-Former Integrated Wall Diagnostic System,Ri-Former,0.9,llm,792928.0,Riester,Optometry,False
1,1,1741 - RBP-100,RVS-100,0.6,llm,799797.0,Riester,Patient Monitoring Systems,False
2,2,Ri-Scope L,,0.0,no_match,,Riester,,False
3,3,Ri-Scope L3 LED,,0.0,no_match,,Riester,,False
4,4,1780-003 - Ri-Medic,,0.0,no_match,,Riester,,False
0,0,1202-P-6237 - All Pupil Ii Indirect Wireless Ophthalmoscope,All Pupil II Binocular,0.8,llm,753686.0,Keeler,Optometry,False
1,1,PSL Classic Portable Slit Lamp - Psl Classic Portable Slit Lamp,PSL Classic,0.9,llm,795989.0,Keeler,Patient Care and Exam,False
2,2,DuaLite - Indirect Light Source,,0.0,no_match,,Keeler,,False
3,3,"1919-P-5063 - Power Supply, Head Lamp",,0.0,no_match,,Keeler,,False
0,0,TDS2012C - 2 Ch 100Mhz 2Gs/S Oscope,,0.0,no_match,,Tektronix,,False
0,0,R/S 2000 - Urinalysis Workstation,R/S 2000,0.95,llm,8214.0,Diasys,General Laboratory,False
0,0,3300 -,3300,,skip_special_chars,738301.0,Advanced Instruments,General Biomedical,False
1,1,Osmo1,Osmo1,,exact,796084.0,Advanced Instruments,General Biomedical,True
0,0,IRC5PO2 - Perfecto2 5-Liter,IRC5PO2,0.9,llm,794536.0,Invacare,Respiratory,False
0,0,AN1091.00 -,,0.9,no_match,,Anderson Instruments,,False
0,0,F108 -,,0.0,no_match,,Healthmark,,False
0,0,LS18D-120,LS-18-120,0.8,llm,,"Rennco, Inc.",,False
1,1,LS18D-115,,0.0,no_match,,"Rennco, Inc.",,False
0,0,12108329 - Air200G Hovermatt,HoverMatt,0.85,llm,750319.0,HoverTech International,"Beds, Medical Furniture and Patient Transport",False
0,0,BL1433 - Stellaris Pc,Stellaris PC,0.95,llm,787909.0,Bausch & Lomb,Surgery,False
1,1,BL15455 - Stellaris Elite,Stellaris Elite,0.95,llm,797186.0,Bausch & Lomb,General Laboratory,False
0,0,PB-1000 08200-0257,,0.0,no_match,,Schiller,,False
0,0,VRDU-H-Atlas-Titan,,0.0,no_match,,Teal,,False
0,0,ABCDEF6000-22 - Security Plus II 6000VA,ABCDEF-8000-22,0.7,llm,786572.0,Powervar,Hardware,False
1,1,42040-132R - Security Plus II,Security Plus Series,0.8,llm,764091.0,Powervar,Hardware,False
2,2,50060-209R - Security II Series,Security Plus Series,0.7,llm,764091.0,Powervar,Hardware,False
3,3,50080-94R - ABCE802-11 Security II Series,ABCE800-11IEC,0.6,llm,755128.0,Powervar,Hardware,False
4,4,ABCE422-11MED,ABCE422-11,0.9,llm,787080.0,Powervar,Hardware,False
0,0,ARIES-M6V1-IVD - Aries M1 System (Ivd),Aries,0.8,llm,792657.0,Luminex,Molecular,False
1,1,100 IS - 100 Is Flow Cytometry Analyzer,100,0.9,llm,17751.0,Luminex,General Laboratory,False
2,2,SD - Sheath Fluid Delivery Sys,,0.0,no_match,,Luminex,,False
3,3,XYP - Xy Platform,,0.0,no_match,,Luminex,,False
0,0,9155-8 - 8 KVA,Powerware 9155,0.9,llm,771016.0,Eaton Corporation,Hardware,False
1,1,9355-30 - 30 KVA UPS,9355,0.9,llm,791037.0,Eaton Corporation,Hardware,False
2,2,9390-160 - 160 KVA UPS,9390-160,1.0,llm,800907.0,Eaton Corporation,Hardware,False
3,3,9390-40 - 40KVA UPS,9390-40,1.0,llm,791370.0,Eaton Corporation,Hardware,False
4,4,9PX 6000VA 5400W 208V,9PX6K,0.95,llm,796252.0,Eaton Corporation,Hardware,False
5,5,Powerware 9155 - 8 KVa,Powerware 9155,0.95,llm,771016.0,Eaton Corporation,Hardware,False
6,6,"5SC750 750va, 525w",,0.8,no_match,,Eaton Corporation,,False
7,7,9130 - Ocd9130L2000T-Xl,,0.8,no_match,,Eaton Corporation,,False
8,8,9390-120 - 100 KVA UPS,,0.8,no_match,,Eaton Corporation,,False
0,0,BK500,Back-UPS 500,0.9,llm,738153.0,American Power Conversion Corporation (APC),Hardware,False
1,1,BK650M,Back-UPS 650M,0.95,llm,4950.0,American Power Conversion Corporation (APC),Hardware,False
2,2,BR1500G,BR1500,0.8,llm,755340.0,American Power Conversion Corporation (APC),Hardware,False
3,3,"SC450RM1U - Smart UPS, 450VA, 280W",Smart-UPS 450,0.85,llm,4956.0,American Power Conversion Corporation (APC),Hardware,False
4,4,SC620,Smart-UPS SC 620VA,0.95,llm,755341.0,American Power Conversion Corporation (APC),Hardware,False
5,5,"SMT1500 - Smart UPS, 1000/1500 VA/120V",Smart-UPS 1500,0.9,llm,4953.0,American Power Conversion Corporation (APC),Hardware,False
6,6,SU2200X115 - APC Smart UPS 2200,Smart-UPS 2200,0.95,llm,740130.0,American Power Conversion Corporation (APC),Hardware,False
7,7,BE550G,,0.0,no_match,,American Power Conversion Corporation (APC),,False
8,8,BK450,,0.0,no_match,,American Power Conversion Corporation (APC),,False
9,9,BK650MC,,0.0,no_match,,American Power Conversion Corporation (APC),,False
10,10,BX1000M,,0.0,no_match,,American Power Conversion Corporation (APC),,False
11,11,SCL500RM1UC - Smart UPS 500 L-Ion,,0.0,no_match,,American Power Conversion Corporation (APC),,False
0,0,"BNT-1500AP - Ups, 1500 Va",,,no_match,,Powercom,,False
1,1,KIN-1000AP,,,no_match,,Powercom,,False
0,0,Liebert GXT5-3000IRT2UXL,,0.9,no_match,,Vertiv,,False
1,1,Liebert GXT5-EBC72VRT2U,,0.9,no_match,,Vertiv,,False
0,0,UP2033C-13203SU-2,,0.8,no_match,,Mitsubishi Electric,,False
0,0,OX-1 - OX-Sim,OXSIMOX-1,0.8,llm,790515.0,Pronk Technologies,General Biomedical,False
1,1,PM-1-XLKIT-M,,0.0,no_match,,Pronk Technologies,,False
2,2,SC-5 - Simcube,,0.0,no_match,,Pronk Technologies,,False
3,3,SL-8 - SimSlim,,0.0,no_match,,Pronk Technologies,,False
4,4,FT-2 - Flowtrax,,0.0,no_match,,Pronk Technologies,,False
5,5,OX-2 - OX Sim,,0.0,no_match,,Pronk Technologies,,False
0,0,"ML-2250 - Printer, Laser",ML-2250,1.0,llm,737658.0,Samsung,Printer / Copier,False
1,1,"CLP-365 - Printer, Color, Laser",,0.0,no_match,,Samsung,,False
0,0,"EN2905A - Printer, Okipage 10Ex",,0.0,no_match,,Okidata,,False
1,1,"OKIPAGE6E - Printer, Laserjet",,0.0,no_match,,Okidata,,False
0,0,HL-2140 Laser Printer,HL-2140,0.95,llm,756949.0,Brother,Printer / Copier,False
1,1,HL-L2320D Laser Printer,HL-L2320D,0.95,llm,796959.0,Brother,Printer / Copier,False
2,2,HL-L2370DW Laser Printer,HL-L2370DW,0.95,llm,788965.0,Brother,Printer / Copier,False
0,0,iP2820 - P1Xma Printer,,0.0,no_match,,Canon,,False
0,0,"SEDIMAT 15 - Analyzer, Ery. Sedi. Rate",Sedimat 15,0.95,llm,731.0,Polymedco,General Laboratory,False
1,1,300646 - PathFast,Pathfast,0.9,llm,787531.0,Polymedco,General Laboratory,False
0,0,STYLUS C88+ -,stylusc88,,skip_special_chars,,Epson,,False
1,1,"LQ-570+ - Printer,Bte",LQ-570+,0.95,llm,736303.0,Epson,Printer / Copier,False
2,2,M66SA - Printer,M66SA,0.95,llm,764414.0,Epson,Printer / Copier,False
3,3,M244A - M244A Printer,,0.0,no_match,,Epson,,False
0,0,"VCP-3001 - Printer, Cassette",,0.9,no_match,,Surgipath Medical Ind. ,,False
0,0,G1-205-CL01 - Cl01 Cassette Printer,G1-205-CLD01,0.85,llm,790373.0,General Data,Histology,False
0,0,2000/2100/2200 - Neoprobe Model 2000/2100/2200,Neoprobe,0.7,llm,799315.0,Mammotome,,False
1,1,NPCU3 (1) - Neoprobe 2300 Gds Console (2007-2013),Neoprobe,0.6,llm,799315.0,Mammotome,,False
2,2,NPCU3 (2) - Neoprobe 2300 Gds (2014),Neoprobe,0.6,llm,799315.0,Mammotome,,False
3,3,NPCU4 - Neoprobe GDS 2400,Neoprobe 2400,0.9,llm,799104.0,Mammotome,Mammography,False
0,0,5900-0000 - LS-1000 Lifesparc Controller,,0.9,no_match,,LivaNova,,False
0,0,KIP-II - Klein Pump,Klein,0.85,llm,800012.0,HK Surgical,,False
0,0,INFX-8000V / BC - Alphenix Biplane,Alphenix,0.8,llm,791446.0,Canon Medical,Cath Lab / Angio,False
1,1,RADREX-i,,0.0,no_match,,Canon Medical,,False
2,2,AQ/LB Series/ONC/S.0,,0.0,no_match,,Canon Medical,,False
3,3,Aquilion 64,,0.0,no_match,,Canon Medical,,False
4,4,Aquilion LB 16,,0.0,no_match,,Canon Medical,,False
5,5,Prime-Series-S/3.000 - Aquillion Prime,,0.0,no_match,,Canon Medical,,False
6,6,Prime-SP.000 - Aquilion Prime Sp,,0.0,no_match,,Canon Medical,,False
7,7,TSX-036A - Aquilion Lightning,,0.0,no_match,,Canon Medical,,False
8,8,TSX-303B - Aquilion Prime SP,,0.0,no_match,,Canon Medical,,False
9,9,TSX-305A/6L - Aquilion One Genesis Sp.000,,0.0,no_match,,Canon Medical,,False
